workerid,proliferate.condition,alt_status,block_num,condition,first_response_value,item,item_number,item_type,mode,response,sentence_id,sentence_text,trial_sequence_total,wrong_attempts,error
543,Experiment Group,alternative,7,SUB,,35,,,a,1,35b,The family compromised on where to go for vacation.,37,,
543,Experiment Group,gram,7,GRAM,,50,,,a,1,50f,How did they solve the problem with the leaking roof?,38,,
543,Experiment Group,alternative,7,LBC,,1,,,a,1,1b,How many cookies did you see in the jar?,39,,
543,Experiment Group,ungram,7,UNGRAM,,52,,,a,0,52f,Do activists bribed claim officials the that the who?,40,,
543,Experiment Group,alternative,7,HDN,,21,,,a,1,21b,The child surely ate the chocolate cake.,41,,
543,Experiment Group,alternative,7,CSC,,13,,,a,1,13b,The captain brought a map and what else?,42,,
543,Experiment Group,alternative,8,HDN,,22,,,a,1,22b,The kitten drank all of the milk.,43,,
543,Experiment Group,gram,8,GRAM,,50,,,a,1,50f,How did they solve the problem with the leaking roof?,44,,
543,Experiment Group,alternative,8,SUB,,31,,,a,1,31b,The policeman relied on his instincts to catch the thief.,45,,
543,Experiment Group,alternative,8,LBC,,2,,,a,1,2b,How many pills do you take in a day?,46,,
543,Experiment Group,ungram,8,UNGRAM,,56,,,a,0,56f,Arriving at the when station next train is the?,47,,
543,Experiment Group,alternative,8,CSC,,12,,,a,1,12b,The critic dislikes the actor and who else?,48,,
543,Experiment Group,alternative,9,LBC,,3,,,a,1,3b,How many books do you read in a year?,49,,
543,Experiment Group,alternative,9,CSC,,14,,,a,1,14b,The boy purchased milk and what else?,50,,
543,Experiment Group,alternative,9,HDN,,23,,,a,1,23b,The boy plays videogames every day.,51,,
543,Experiment Group,gram,9,GRAM,,42,,,a,1,42f,Why did the price of groceries increase suddenly?,52,,
543,Experiment Group,alternative,9,SUB,,33,,,a,1,33b,The committee agreed on the budget for the park.,53,,
543,Experiment Group,ungram,9,UNGRAM,,58,,,a,0,58f,Long how does it take to airport to drive the?,54,,
543,Experiment Group,ungram,10,UNGRAM,,56,,,a,0,56f,Arriving at the when station next train is the?,55,,
543,Experiment Group,alternative,10,HDN,,24,,,a,1,24b,The tourist visited her favorite restaurant.,56,,
543,Experiment Group,gram,10,GRAM,,44,,,a,1,44f,How did you learn to speak French so fluently?,57,,
543,Experiment Group,alternative,10,CSC,,11,,,a,1,11b,The farmer harvested corn and what else?,58,,
543,Experiment Group,alternative,10,LBC,,4,,,a,1,4b,How many dogs did they see at the park?,59,,
543,Experiment Group,alternative,10,SUB,,34,,,a,1,34b,The bride insisted on this venue for her wedding.,60,,
404,Experiment Group,,,,,,practice_good,practice_good,,1,,,0,0,
404,Experiment Group,,,,,,practice_bad,practice_bad,,0,,,0,0,
404,Experiment Group,gram,1,GRAM,,47,,,b,1,47f,Where did you go for your last vacation?,1,,
404,Experiment Group,alternative,1,LBC,,4,,,b,1,4b,How many dogs did they see at the park?,2,,
404,Experiment Group,alternative,1,SUB,,35,,,b,1,35b,The family compromised on where to go for vacation.,3,,
404,Experiment Group,alternative,1,HDN,,25,,,b,1,25b,The citizens voted on the new bill.,4,,
404,Experiment Group,ungram,1,UNGRAM,,60,,,b,0,60f,To recipe what I do need ingredients make this?,5,,
404,Experiment Group,alternative,1,CSC,,14,,,b,0.64,14b,The boy purchased milk and what else?,6,,
404,Experiment Group,alternative,2,LBC,,1,,,b,1,1b,How many cookies did you see in the jar?,7,,
404,Experiment Group,alternative,2,CSC,,13,,,b,0.77,13b,The captain brought a map and what else?,8,,
404,Experiment Group,ungram,2,UNGRAM,,52,,,b,0.05,52f,Do activists bribed claim officials the that the who?,9,,
404,Experiment Group,gram,2,GRAM,,48,,,b,1,48f,Who won the award for best actor at last year's Oscar?,10,,
404,Experiment Group,alternative,2,HDN,,24,,,b,1,24b,The tourist visited her favorite restaurant.,11,,
404,Experiment Group,alternative,2,SUB,,34,,,b,1,34b,The bride insisted on this venue for her wedding.,12,,
404,Experiment Group,alternative,3,HDN,,23,,,b,1,23b,The boy plays videogames every day.,13,,
404,Experiment Group,alternative,3,SUB,,31,,,b,1,31b,The policeman relied on his instincts to catch the thief.,14,,
404,Experiment Group,ungram,3,UNGRAM,,57,,,b,0,57f,What the neighborhood the outage in caused sudden power?,15,,
404,Experiment Group,alternative,3,LBC,,2,,,b,1,2b,How many pills do you take in a day?,16,,
404,Experiment Group,alternative,3,CSC,,15,,,b,0.88,15b,The woman listens to the Beatles and who else?,17,,
404,Experiment Group,gram,3,GRAM,,43,,,b,1,43f,What are you planning to do this weekend?,18,,
404,Experiment Group,alternative,4,HDN,,22,,,b,1,22b,The kitten drank all of the milk.,19,,
404,Experiment Group,ungram,4,UNGRAM,,60,,,b,0.03,60f,To recipe what I do need ingredients make this?,20,,
404,Experiment Group,alternative,4,SUB,,32,,,b,1,32b,The group decided on a restaurant for dinner.,21,,
404,Experiment Group,alternative,4,CSC,,12,,,b,1,12b,The critic dislikes the actor and who else?,22,,
404,Experiment Group,gram,4,GRAM,,43,,,b,1,43f,What are you planning to do this weekend?,23,,
404,Experiment Group,alternative,4,LBC,,3,,,b,1,3b,How many books do you read in a year?,24,,
404,Experiment Group,alternative,5,HDN,,21,,,b,1,21b,The child surely ate the chocolate cake.,25,,
404,Experiment Group,alternative,5,LBC,,5,,,b,1,5b,How many books did you fit in your locker?,26,,
404,Experiment Group,alternative,5,CSC,,11,,,b,0.99,11b,The farmer harvested corn and what else?,27,,
404,Experiment Group,gram,5,GRAM,,47,,,b,1,47f,Where did you go for your last vacation?,28,,
404,Experiment Group,alternative,5,SUB,,33,,,b,1,33b,The committee agreed on the budget for the park.,29,,
404,Experiment Group,ungram,5,UNGRAM,,57,,,b,0,57f,What the neighborhood the outage in caused sudden power?,30,,
404,Experiment Group,target,6,HDN,,22,,,b,0,22a,The kitten all of the milk drank.,31,,
404,Experiment Group,ungram,6,UNGRAM,,52,,,b,0,52f,Do activists bribed claim officials the that the who?,32,,
404,Experiment Group,target,6,CSC,,11,,,b,0.49,11a,What did the farmer harvest corn and?,33,,
404,Experiment Group,target,6,LBC,,2,,,b,0.13,2a,How many do you take pills in a day?,34,,
404,Experiment Group,target,6,SUB,,35,,,b,0.72,35a,The family compromised for where to go for vacation.,35,,
404,Experiment Group,gram,6,GRAM,,46,,,b,1,46f,Where did you find the missing keys?,36,,
404,Experiment Group,target,7,HDN,,25,,,b,0.05,25a,The citizens the new bill voted on.,37,,
404,Experiment Group,target,7,SUB,,32,,,b,0.06,32a,The group decided for a restaurant for dinner.,38,,
404,Experiment Group,ungram,7,UNGRAM,,58,,,b,0.02,58f,Long how does it take to airport to drive the?,39,,
404,Experiment Group,target,7,LBC,,5,,,b,0,5a,How many did you fit in your locker books?,40,,
404,Experiment Group,target,7,CSC,,14,,,b,0.4,14a,What did the boy purchase milk and?,41,,
404,Experiment Group,gram,7,GRAM,,47,,,b,1,47f,Where did you go for your last vacation?,42,,
404,Experiment Group,target,8,HDN,,21,,,b,0.05,21a,The child surely the chocolate cake ate.,43,,
404,Experiment Group,target,8,SUB,,33,,,b,1,33a,The committee agreed for the budget for the park.,44,,
404,Experiment Group,target,8,CSC,,13,,,b,0.39,13a,What did the captain bring a map and?,45,,
404,Experiment Group,gram,8,GRAM,,42,,,b,1,42f,Why did the price of groceries increase suddenly?,46,,
404,Experiment Group,ungram,8,UNGRAM,,53,,,b,0,53f,Special commander does spy the initiated the what believe that?,47,,
404,Experiment Group,target,8,LBC,,4,,,b,0,4a,How many did they see dogs at the park?,48,,
404,Experiment Group,gram,9,GRAM,,42,,,b,1,42f,Why did the price of groceries increase suddenly?,49,,
404,Experiment Group,target,9,HDN,,24,,,b,0,24a,The tourist her favorite restaurant visited.,50,,
404,Experiment Group,target,9,LBC,,3,,,b,0.04,3a,How many do you read books in a year?,51,,
404,Experiment Group,target,9,CSC,,12,,,b,0.33,12a,Who does the critic dislike the actor and?,52,,
404,Experiment Group,target,9,SUB,,31,,,b,0.32,31a,The policeman relied for his instincts to catch the thief.,53,,
404,Experiment Group,ungram,9,UNGRAM,,59,,,b,0,59f,Of charge the who in is organizing charity event?,54,,
404,Experiment Group,target,10,CSC,,15,,,b,0.47,15a,Who does the woman listen to the Beatles and?,55,,
404,Experiment Group,target,10,SUB,,34,,,b,0.63,34a,The bride insisted for this venue for her wedding.,56,,
404,Experiment Group,target,10,HDN,,23,,,b,0,23a,The boy video games plays every day.,57,,
404,Experiment Group,ungram,10,UNGRAM,,59,,,b,0,59f,Of charge the who in is organizing charity event?,58,,
404,Experiment Group,gram,10,GRAM,,45,,,b,1,45f,When will the new product be released?,59,,
404,Experiment Group,target,10,LBC,,1,,,b,0.33,1a,How many did you see cookies in the jar?,60,,
474,Experiment Group,,,,,,practice_good,practice_good,,0.99,,,0,0,
474,Experiment Group,,,,,,practice_bad,practice_bad,,0.01,,,0,0,
474,Experiment Group,target,1,SUB,,31,,,a,0.97,31a,The policeman relied for his instincts to catch the thief.,1,,
474,Experiment Group,target,1,HDN,,25,,,a,0,25a,The citizens the new bill voted on.,2,,
474,Experiment Group,target,1,CSC,,11,,,a,0,11a,What did the farmer harvest corn and?,3,,
474,Experiment Group,target,1,LBC,,3,,,a,0.02,3a,How many do you read books in a year?,4,,
474,Experiment Group,ungram,1,UNGRAM,,56,,,a,0.02,56f,Arriving at the when station next train is the?,5,,
474,Experiment Group,gram,1,GRAM,,43,,,a,0.99,43f,What are you planning to do this weekend?,6,,
474,Experiment Group,ungram,2,UNGRAM,,53,,,a,0.02,53f,Special commander does spy the initiated the what believe that?,7,,
474,Experiment Group,target,2,HDN,,24,,,a,0.02,24a,The tourist her favorite restaurant visited.,8,,
474,Experiment Group,target,2,SUB,,32,,,a,0.03,32a,The group decided for a restaurant for dinner.,9,,
474,Experiment Group,target,2,LBC,,2,,,a,0,2a,How many do you take pills in a day?,10,,
474,Experiment Group,gram,2,GRAM,,43,,,a,0.99,43f,What are you planning to do this weekend?,11,,
474,Experiment Group,target,2,CSC,,14,,,a,0.01,14a,What did the boy purchase milk and?,12,,
474,Experiment Group,target,3,SUB,,35,,,a,0.02,35a,The family compromised for where to go for vacation.,13,,
474,Experiment Group,target,3,LBC,,4,,,a,0.02,4a,How many did they see dogs at the park?,14,,
474,Experiment Group,gram,3,GRAM,,45,,,a,0.98,45f,When will the new product be released?,15,,
474,Experiment Group,ungram,3,UNGRAM,,53,,,a,0,53f,Special commander does spy the initiated the what believe that?,16,,
474,Experiment Group,target,3,HDN,,23,,,a,0.01,23a,The boy video games plays every day.,17,,
474,Experiment Group,target,3,CSC,,15,,,a,0.01,15a,Who does the woman listen to the Beatles and?,18,,
474,Experiment Group,target,4,CSC,,12,,,a,0.01,12a,Who does the critic dislike the actor and?,19,,
474,Experiment Group,target,4,HDN,,22,,,a,0,22a,The kitten all of the milk drank.,20,,
474,Experiment Group,target,4,LBC,,5,,,a,0.01,5a,How many did you fit in your locker books?,21,,
474,Experiment Group,target,4,SUB,,33,,,a,0.98,33a,The committee agreed for the budget for the park.,22,,
474,Experiment Group,ungram,4,UNGRAM,,58,,,a,0.01,58f,Long how does it take to airport to drive the?,23,,
474,Experiment Group,gram,4,GRAM,,44,,,a,0.97,44f,How did you learn to speak French so fluently?,24,,
474,Experiment Group,target,5,HDN,,21,,,a,0,21a,The child surely the chocolate cake ate.,25,,
474,Experiment Group,target,5,CSC,,13,,,a,0,13a,What did the captain bring a map and?,26,,
474,Experiment Group,target,5,LBC,,1,,,a,0,1a,How many did you see cookies in the jar?,27,,
474,Experiment Group,target,5,SUB,,34,,,a,0,34a,The bride insisted for this venue for her wedding.,28,,
474,Experiment Group,gram,5,GRAM,,50,,,a,0.98,50f,How did they solve the problem with the leaking roof?,29,,
474,Experiment Group,ungram,5,UNGRAM,,59,,,a,0,59f,Of charge the who in is organizing charity event?,30,,
474,Experiment Group,ungram,6,UNGRAM,,60,,,a,0.01,60f,To recipe what I do need ingredients make this?,31,,
474,Experiment Group,alternative,6,SUB,,31,,,a,0.98,31b,The policeman relied on his instincts to catch the thief.,32,,
474,Experiment Group,alternative,6,HDN,,21,,,a,1,21b,The child surely ate the chocolate cake.,33,,
474,Experiment Group,gram,6,GRAM,,48,,,a,0.98,48f,Who won the award for best actor at last year's Oscar?,34,,
474,Experiment Group,alternative,6,LBC,,5,,,a,0.99,5b,How many books did you fit in your locker?,35,,
474,Experiment Group,alternative,6,CSC,,13,,,a,0.97,13b,The captain brought a map and what else?,36,,
474,Experiment Group,alternative,7,HDN,,25,,,a,0.98,25b,The citizens voted on the new bill.,37,,
474,Experiment Group,alternative,7,LBC,,4,,,a,0.97,4b,How many dogs did they see at the park?,38,,
474,Experiment Group,gram,7,GRAM,,49,,,a,0.99,49f,Who is responsible for cleaning up the mess in the kitchen?,39,,
474,Experiment Group,ungram,7,UNGRAM,,54,,,a,0,54f,Believe the does killed claim that who detective the poison?,40,,
474,Experiment Group,alternative,7,SUB,,32,,,a,0.98,32b,The group decided on a restaurant for dinner.,41,,
474,Experiment Group,alternative,7,CSC,,14,,,a,0.98,14b,The boy purchased milk and what else?,42,,
474,Experiment Group,alternative,8,LBC,,3,,,a,0.98,3b,How many books do you read in a year?,43,,
474,Experiment Group,ungram,8,UNGRAM,,59,,,a,0.01,59f,Of charge the who in is organizing charity event?,44,,
474,Experiment Group,alternative,8,CSC,,15,,,a,0.99,15b,The woman listens to the Beatles and who else?,45,,
474,Experiment Group,alternative,8,SUB,,35,,,a,0.99,35b,The family compromised on where to go for vacation.,46,,
474,Experiment Group,alternative,8,HDN,,23,,,a,0.99,23b,The boy plays videogames every day.,47,,
474,Experiment Group,gram,8,GRAM,,44,,,a,0.99,44f,How did you learn to speak French so fluently?,48,,
474,Experiment Group,alternative,9,SUB,,33,,,a,0.98,33b,The committee agreed on the budget for the park.,49,,
474,Experiment Group,alternative,9,LBC,,2,,,a,0.98,2b,How many pills do you take in a day?,50,,
474,Experiment Group,alternative,9,HDN,,22,,,a,0.98,22b,The kitten drank all of the milk.,51,,
474,Experiment Group,gram,9,GRAM,,44,,,a,0.99,44f,How did you learn to speak French so fluently?,52,,
474,Experiment Group,alternative,9,CSC,,12,,,a,0.99,12b,The critic dislikes the actor and who else?,53,,
474,Experiment Group,ungram,9,UNGRAM,,52,,,a,0.01,52f,Do activists bribed claim officials the that the who?,54,,
474,Experiment Group,alternative,10,LBC,,1,,,a,0.98,1b,How many cookies did you see in the jar?,55,,
474,Experiment Group,alternative,10,SUB,,34,,,a,0.99,34b,The bride insisted on this venue for her wedding.,56,,
474,Experiment Group,ungram,10,UNGRAM,,54,,,a,0,54f,Believe the does killed claim that who detective the poison?,57,,
474,Experiment Group,alternative,10,HDN,,24,,,a,0.98,24b,The tourist visited her favorite restaurant.,58,,
474,Experiment Group,alternative,10,CSC,,11,,,a,0.99,11b,The farmer harvested corn and what else?,59,,
474,Experiment Group,gram,10,GRAM,,43,,,a,0.99,43f,What are you planning to do this weekend?,60,,
481,Experiment Group,,,,,,practice_good,practice_good,,0.99,,,0,0,
481,Experiment Group,,,,,,practice_bad,practice_bad,,0.01,,,0,0,
481,Experiment Group,target,1,CSC,,11,,,a,0.01,11a,What did the farmer harvest corn and?,1,,
481,Experiment Group,target,1,HDN,,25,,,a,0.02,25a,The citizens the new bill voted on.,2,,
481,Experiment Group,target,1,LBC,,1,,,a,0.01,1a,How many did you see cookies in the jar?,3,,
481,Experiment Group,gram,1,GRAM,,48,,,a,0.72,48f,Who won the award for best actor at last year's Oscar?,4,,
481,Experiment Group,ungram,1,UNGRAM,,54,,,a,0.01,54f,Believe the does killed claim that who detective the poison?,5,,
481,Experiment Group,target,1,SUB,,31,,,a,0.01,31a,The policeman relied for his instincts to catch the thief.,6,,
481,Experiment Group,ungram,2,UNGRAM,,51,,,a,0,51f,Mechanic the that can power biofuel the does believe what?,7,,
481,Experiment Group,target,2,SUB,,32,,,a,0,32a,The group decided for a restaurant for dinner.,8,,
481,Experiment Group,target,2,CSC,,12,,,a,0,12a,Who does the critic dislike the actor and?,9,,
481,Experiment Group,gram,2,GRAM,,42,,,a,0.98,42f,Why did the price of groceries increase suddenly?,10,,
481,Experiment Group,target,2,HDN,,21,,,a,0.11,21a,The child surely the chocolate cake ate.,11,,
481,Experiment Group,target,2,LBC,,2,,,a,0.01,2a,How many do you take pills in a day?,12,,
481,Experiment Group,target,3,LBC,,5,,,a,0,5a,How many did you fit in your locker books?,13,,
481,Experiment Group,target,3,CSC,,15,,,a,0.01,15a,Who does the woman listen to the Beatles and?,14,,
481,Experiment Group,target,3,SUB,,33,,,a,0.01,33a,The committee agreed for the budget for the park.,15,,
481,Experiment Group,gram,3,GRAM,,45,,,a,0.99,45f,When will the new product be released?,16,,
481,Experiment Group,ungram,3,UNGRAM,,55,,,a,0.01,55f,Lead pianist to what claim the does believe that can practice?,17,,
481,Experiment Group,target,3,HDN,,24,,,a,0.09,24a,The tourist her favorite restaurant visited.,18,,
481,Experiment Group,ungram,4,UNGRAM,,52,,,a,0,52f,Do activists bribed claim officials the that the who?,19,,
481,Experiment Group,target,4,HDN,,22,,,a,0.08,22a,The kitten all of the milk drank.,20,,
481,Experiment Group,target,4,CSC,,13,,,a,0.01,13a,What did the captain bring a map and?,21,,
481,Experiment Group,gram,4,GRAM,,42,,,a,0.97,42f,Why did the price of groceries increase suddenly?,22,,
